time (s)	coil I (A)	last det (V)	int current (uC)
4498.794479	1.083944	0.094093	496.446381
4498.795399	1.522544	0.094093	1897.186890
4498.796297	1.511309	0.094093	3254.341797
4498.797233	1.472113	0.094093	4632.239746
4498.798136	1.433749	0.094093	5926.915039
4498.799047	1.043064	0.094093	6877.146484
4498.799935	0.119121	0.094093	6982.925781
4498.800878	0.085320	0.094093	7063.382324
4498.801779	0.085243	0.094093	7140.186035
4498.802681	0.085261	0.094093	7217.091797
4498.803570	0.085313	0.094093	7292.934570
4498.804509	0.085356	0.094093	7373.084473
4498.805413	0.085272	0.094093	7450.170410
4498.806312	0.085247	0.094093	7526.807129
4498.807257	0.085338	0.094093	7607.451660
4498.808150	0.085375	0.094093	7683.691406
4499.837431	1.089342	0.104921	506.544098
4499.838345	1.522617	0.104921	1898.216187
4499.839254	1.510979	0.104921	3271.696289
4499.840147	1.471597	0.104921	4585.832031
4499.841114	1.432635	0.104921	5971.190430
4499.842036	0.994783	0.104921	6888.379883
4499.842926	0.110995	0.104921	6987.165527
4499.843880	0.085320	0.104921	7068.560547
4499.844786	0.085349	0.104921	7145.886719
4499.845684	0.085272	0.104921	7222.460937
4499.846569	0.085225	0.104921	7297.884766
4499.847514	0.085349	0.104921	7378.539551
4499.848417	0.085294	0.104921	7455.560059
4499.849322	0.085250	0.104921	7532.711426
4499.850211	0.085225	0.104921	7608.476074
4499.851153	0.085378	0.104921	7688.902344
4500.863988	1.089302	0.098270	514.150391
4500.864899	1.522870	0.098270	1901.484741
4500.865809	1.510540	0.098270	3276.075684
4500.866704	1.471772	0.098270	4593.312012
4500.867659	1.432888	0.098270	5961.720215
4500.868595	0.987766	0.098270	6886.269531
4500.869494	0.108047	0.098270	6983.403809
4500.870424	0.085217	0.098270	7062.655762
4500.871320	0.085334	0.098270	7139.115234
4500.872215	0.085254	0.098270	7215.417480
4500.873103	0.085225	0.098270	7291.097168
4500.874033	0.085334	0.098270	7370.458008
4500.874937	0.085378	0.098270	7447.640137
4500.875845	0.085331	0.098270	7525.120605
4500.876737	0.085375	0.098270	7601.274902
4500.877689	0.085386	0.098270	7682.562012
4501.906377	1.040295	0.110529	455.649384
4501.907333	1.523679	0.110529	1912.286621
4501.908252	1.510272	0.110529	3300.226807
4501.909159	1.471139	0.110529	4634.549805
4501.910076	1.433478	0.110529	5949.048828
4501.911017	0.991897	0.110529	6882.423828
4501.911919	0.108915	0.110529	6980.665039
4501.912810	0.085192	0.110529	7056.570801
4501.913749	0.085265	0.110529	7136.634766
4501.914649	0.085356	0.110529	7213.455566
