time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
8861.961571	8.028416	11.564951	0.694202	107
8861.961571	8.028416	11.564951	0.694202	108
8863.029059	9.277255	11.580499	0.801110	109
8864.068491	8.415803	11.564706	0.727714	110
8865.096430	9.795999	11.576841	0.846172	111
8866.146444	8.596099	11.540257	0.744879	112
8867.188512	7.068181	11.573241	0.610735	113
8868.170348	10.989389	11.546965	0.951712	114
8869.263923	6.612430	11.560495	0.571985	115
8870.252574	8.413869	11.581501	0.726492	116
8871.306833	8.509653	11.565988	0.735748	117
8872.348492	7.359170	11.563765	0.636399	118
8873.372699	8.500806	11.540840	0.736585	119
8874.381607	8.910272	11.577404	0.769626	120
8875.466153	9.348923	11.568883	0.808109	121
8876.476948	8.485403	11.568550	0.733489	122
8877.499756	9.500942	11.570513	0.821134	123
8878.547400	10.540076	11.574488	0.910630	124
8879.608149	7.252448	11.573849	0.626624	125
8880.576578	8.081281	11.572332	0.698328	126
8881.663354	9.500222	11.567740	0.821269	127
8882.697859	7.917504	11.572124	0.684188	128
8883.715611	9.454406	11.562691	0.817665	129
8884.734197	10.233294	11.577464	0.883898	130
8885.813003	8.657912	11.573809	0.748061	131
8886.793247	8.577122	11.586806	0.740249	132
8887.861467	10.016528	11.563601	0.866212	133
8888.899086	8.469749	11.562852	0.732497	134
8889.915457	10.065972	11.534872	0.872656	135
8890.952040	11.360489	11.575436	0.981431	136
8892.010122	5.457561	11.575331	0.471482	137
8893.003163	10.642739	11.579561	0.919097	138
8894.079835	9.037395	11.569777	0.781121	139
8895.060506	10.319338	11.557887	0.892839	140
8896.151828	6.870360	11.567430	0.593940	141
8897.146702	10.032214	11.568969	0.867166	142
8898.205973	7.121747	11.569534	0.615560	143
8899.215462	7.977436	11.567918	0.689617	144
8900.265642	8.184934	11.572890	0.707251	145
8901.288593	8.461173	11.577812	0.730809	146
8902.351480	9.822563	11.549097	0.850505	147
8903.341485	8.986494	11.565608	0.777002	148
8904.416791	9.267876	11.582530	0.800160	149
8905.407620	10.521499	11.575590	0.908938	150
8906.499673	6.356526	11.526951	0.551449	151
8907.471464	11.213546	11.577548	0.968560	152
8908.565821	6.374539	11.519322	0.553378	153
8909.557251	10.515919	11.562996	0.909446	154
8910.611150	7.934543	11.573187	0.685597	155
8911.642804	7.734172	11.548985	0.669684	156
8912.672927	8.658982	11.555318	0.749350	157
8913.713038	8.049119	11.565577	0.695955	158
8914.760147	7.804966	11.569510	0.674615	159
8915.748080	10.292450	11.568468	0.889699	160
8916.843290	6.848159	11.576284	0.591568	161
8917.830485	9.965515	11.570829	0.861262	162
8918.885146	8.364306	11.519624	0.726092	163
8919.925802	7.797744	11.560821	0.674497	164
8920.951896	9.582860	11.537672	0.830571	165
8921.973550	9.626447	11.561669	0.832617	166
8923.044412	6.816571	11.575883	0.588860	167
8924.021818	10.848041	11.516618	0.941947	168
8925.122082	7.927650	11.567217	0.685355	169
8926.112583	9.851527	11.568389	0.851590	170
8927.151809	9.193086	11.561238	0.795164	171
8928.199643	7.871249	11.564999	0.680610	172
8929.227606	9.310973	11.565701	0.805051	173
8930.252503	9.708700	11.563346	0.839610	174
8931.307777	7.899707	11.519663	0.685759	175
8932.302396	10.232454	11.570007	0.884395	176
8933.387302	7.039725	11.532073	0.610448	177
8934.370671	10.217445	11.537599	0.885578	178
8935.453595	7.478984	11.579915	0.645858	179
8936.442224	10.239748	11.564665	0.885434	180
8937.513224	8.137477	11.555111	0.704232	181
8938.510446	10.164987	11.543723	0.880564	182
8939.578985	9.046042	11.570606	0.781812	183
8940.580241	10.229182	11.554724	0.885281	184
8941.650848	9.593044	11.561259	0.829758	185
8942.650720	10.429632	11.557740	0.902394	186
8943.720511	9.789473	11.561668	0.846718	187
8944.723468	9.578998	11.568121	0.828051	188
8945.797799	9.839266	11.554989	0.851517	189
8946.770112	9.457108	11.558926	0.818165	190
8947.875063	8.396914	11.519191	0.728950	191
8948.840278	9.559680	11.579034	0.825603	192
8949.936628	9.592176	11.558573	0.829876	193
8950.926486	9.629546	11.564261	0.832699	194
8951.971070	11.819798	11.549819	1.023375	195
8953.023477	9.942573	11.571922	0.859198	196
8954.047875	10.453848	11.569217	0.903592	197
8955.085867	10.192905	11.521791	0.884663	198
8956.138351	6.613127	11.563802	0.571882	199
8957.120591	12.793348	11.566911	1.106030	200
8958.225999	7.697230	11.561550	0.665761	201
8959.196917	10.838758	11.569460	0.936842	202
8960.271544	7.953358	11.554105	0.688358	203
8961.289793	7.523222	11.573827	0.650020	204
8962.316594	9.456038	11.560654	0.817950	205
8963.361894	8.119281	11.534100	0.703937	206
8964.387568	9.965657	11.551943	0.862682	207
8965.422125	9.879392	11.552886	0.855145	208
8966.471239	7.077676	11.536500	0.613503	209
8967.470723	10.198549	11.551538	0.882874	210
8968.549029	7.288788	11.569376	0.630007	211
8969.528024	11.218722	11.580787	0.968736	212
8970.621106	7.239382	11.559230	0.626286	213
8971.607153	9.925798	11.544264	0.859803	214
8972.682168	8.198679	11.562361	0.709083	215
8973.683592	8.139012	11.552792	0.704506	216
8974.741768	9.439078	11.565096	0.816170	217
8975.760465	8.849230	11.561564	0.765401	218
8976.806895	9.861203	11.577806	0.851733	219
8977.831320	9.172771	11.565641	0.793105	220
8978.873165	9.598392	11.529036	0.832541	221
8979.907178	9.732531	11.564885	0.841559	222
8980.941832	9.670565	11.561948	0.836413	223
8981.960127	8.985825	11.566424	0.776889	224
8983.016489	9.684227	11.528739	0.840008	225
8984.021468	9.351551	11.547275	0.809849	226
8985.090565	9.327818	11.568135	0.806337	227
8986.086242	10.543844	11.562477	0.911902	228
8987.168531	8.047720	11.573609	0.695351	229
8988.148717	11.152798	11.536451	0.966744	230
8989.239504	7.800618	11.540527	0.675933	231
8990.220159	11.297399	11.559916	0.977291	232
8991.306278	9.703581	11.562228	0.839248	233
8992.299467	10.858146	11.561837	0.939137	234
8993.346523	9.284645	11.554029	0.803585	235
8994.381660	9.139763	11.555244	0.790962	236
8995.416461	9.871944	11.567551	0.853417	237
8996.449955	9.941483	11.559939	0.859994	238
8997.489429	10.686558	11.547839	0.925416	239
8998.497166	10.611192	11.567122	0.917358	240
8999.568695	8.080088	11.556695	0.699169	241
9000.561694	10.555344	11.540464	0.914638	242
9001.647144	6.800141	11.513772	0.590609	243
9002.630857	11.297251	11.561000	0.977186	244
9003.710026	7.621765	11.524576	0.661349	245
9004.701587	11.223444	11.557752	0.971075	246
9005.760527	9.269614	11.560122	0.801861	247
9006.781627	9.740524	11.564812	0.842255	248
9007.819973	9.454740	11.534081	0.819722	249
9008.858619	8.989130	11.566871	0.777145	250
9009.892938	9.496984	11.574969	0.820476	251
9010.932825	8.888350	11.530916	0.770828	252
9011.963773	10.526209	11.554790	0.910982	253
9012.999042	10.128693	11.558887	0.876269	254
9014.031496	11.477278	11.535505	0.994952	255
9015.060766	10.931615	11.569016	0.944905	0
9016.099948	11.796709	11.550588	1.021308	1
9017.126845	10.912210	11.556798	0.944224	2
9018.164399	11.825828	11.541458	1.024639	3
9019.198003	10.799387	11.541779	0.935678	4
9020.230848	11.165470	11.543308	0.967268	5
9021.271118	10.388187	11.568177	0.897997	6
9022.294410	9.527054	11.521527	0.826892	7
9023.340733	9.834573	11.564554	0.850407	8
9024.363854	9.966063	11.542551	0.863420	9
9025.398699	10.385327	11.551986	0.899008	10
9026.437585	10.239368	11.520681	0.888782	11
9027.456912	11.690826	11.567945	1.010623	12
9028.521211	9.798105	11.558552	0.847693	13
9029.516351	11.224042	11.556839	0.971203	14
9030.607972	9.033559	11.537266	0.782990	15
9031.575892	9.553631	11.553566	0.826899	16
9032.676777	8.724333	11.553963	0.755094	17
9033.648283	10.202798	11.567157	0.882049	18
9034.730742	9.265244	11.540987	0.802812	19
9035.734969	10.629622	11.569834	0.918736	20
9036.781646	11.810994	11.566026	1.021180	21
9037.825245	10.296021	11.558880	0.890746	22
9038.852598	11.847884	11.544904	1.026244	23
9039.894197	10.765178	11.561769	0.931101	24
9040.940584	10.924008	11.560472	0.944945	25
9041.953079	10.959331	11.550566	0.948813	26
9043.006399	7.602114	11.546541	0.658389	27
9044.003812	12.467328	11.542170	1.080155	28
9045.072755	8.246328	11.552179	0.713833	29
9046.063636	12.293020	11.552731	1.064079	30
9047.148592	8.704670	11.548952	0.753720	31
9048.126468	11.459205	11.560656	0.991225	32
9049.221469	9.337667	11.540371	0.809131	33
9050.194775	9.985016	11.563680	0.863481	34
9051.288895	10.340201	11.541225	0.895936	35
9052.266428	8.992631	11.559052	0.777973	36
9053.353828	11.031835	11.566010	0.953815	37
9054.332492	8.611917	11.548228	0.745735	38
9055.421539	10.676339	11.547792	0.924535	39
9056.402843	8.555382	11.555849	0.740351	40
9057.491441	10.019643	11.549736	0.867521	41
9058.474169	8.953420	11.529696	0.776553	42
9059.553297	9.260699	11.547137	0.801991	43
9060.552642	9.376630	11.566927	0.810641	44
9061.617683	8.409658	11.568289	0.726958	45
9062.627924	9.517406	11.555264	0.823642	46
9063.679062	8.735808	11.566844	0.755246	47
9064.704187	9.520028	11.558995	0.823603	48
9065.741787	9.605419	11.555342	0.831254	49
9066.777661	9.971324	11.565120	0.862190	50
9067.805566	10.737564	11.550403	0.929627	51
9068.841989	10.678268	11.569531	0.922965	52
9069.877350	11.116041	11.542005	0.963095	53
9070.901408	10.022190	11.559551	0.867005	54
9071.952375	10.465864	11.557216	0.905570	55
9072.967140	9.907397	11.548607	0.857887	56
9074.030586	8.879717	11.549014	0.768872	57
9075.029336	10.817414	11.535425	0.937756	58
9076.105223	8.739547	11.526624	0.758205	59
9077.091817	11.259403	11.564470	0.973620	60
9078.172274	9.707378	11.525224	0.842272	61
9079.159320	10.900403	11.557091	0.943179	62
9080.228093	11.001312	11.549204	0.952560	63
9081.232989	10.235735	11.565364	0.885034	64
9082.290906	10.323696	11.556711	0.893307	65
9083.308048	10.276437	11.506724	0.893081	66
9084.369482	10.428494	11.558607	0.902228	67
9085.384124	10.015990	11.558464	0.866550	68
9086.425897	9.324829	11.555851	0.806936	69
9087.455784	9.639847	11.509054	0.837588	70
9088.495850	9.286980	11.529480	0.805499	71
9089.525912	9.810796	11.554322	0.849102	72
9090.565941	9.496950	11.560699	0.821486	73
9091.595662	9.815992	11.549094	0.849936	74
9092.635827	9.456359	11.555177	0.818366	75
9093.659330	10.043740	11.574956	0.867713	76
9094.707432	8.662643	11.572376	0.748562	77
9095.717331	10.848150	11.504692	0.942933	78
9096.776781	8.185834	11.561892	0.708001	79
9097.777053	11.599123	11.548101	1.004418	80
9098.847956	8.589575	11.552373	0.743533	81
9099.840123	11.927394	11.531104	1.034367	82
9100.924816	8.925461	11.539030	0.773502	83
9101.904232	10.918703	11.544131	0.945823	84
9102.993564	9.715385	11.550132	0.841149	85
9103.972290	10.160315	11.529218	0.881267	86
9105.059234	9.799863	11.546525	0.848728	87
9106.042012	10.042303	11.559058	0.868782	88
9107.130879	10.252915	11.557326	0.887136	89
9108.134496	11.178730	11.556899	0.967278	90
9109.174653	10.793188	11.568302	0.932997	91
9110.203108	10.913058	11.540073	0.945666	92
9111.234758	12.297595	11.557021	1.064080	93
9112.277497	11.153806	11.555247	0.965259	94
9113.302254	12.445217	11.551903	1.077330	95
9114.352513	10.666105	11.503716	0.927188	96
9115.378600	10.379534	11.541158	0.899350	97
9116.413722	9.792892	11.556164	0.847417	98
9117.446882	9.691998	11.556155	0.838687	99
9118.466853	10.926765	11.548014	0.946203	100
9119.513359	10.063782	11.557353	0.870769	101
9120.531085	11.515238	11.554704	0.996584	102
9121.582243	10.658861	11.565342	0.921621	103
9122.596113	11.466590	11.541974	0.993469	104
9123.651869	11.066647	11.535164	0.959384	105
9124.666881	11.228251	11.555436	0.971686	106
9125.722058	11.026167	11.555728	0.954173	107
9126.735060	10.570442	11.524332	0.917228	108
9127.791630	10.575047	11.548397	0.915716	109
9128.806166	9.946754	11.555275	0.860798	110
9129.860713	10.022261	11.557734	0.867148	111
9130.888776	10.049217	11.557623	0.869488	112
9131.929084	9.406808	11.571451	0.812932	113
9132.950037	9.806918	11.564164	0.848044	114
9133.996550	9.164961	11.522575	0.795392	115
9135.025926	9.640504	11.561396	0.833853	116
9136.062024	10.237695	11.556702	0.885867	117
9137.098204	10.443941	11.562810	0.903236	118
9138.126011	11.231282	11.506162	0.976110	119
9139.167090	10.949153	11.545608	0.948339	120
9140.190741	10.989006	11.566050	0.950109	121
9141.230704	10.777336	11.560469	0.932258	122
9142.259493	10.869964	11.498045	0.945375	123
9143.293860	9.825993	11.531088	0.852131	124
9144.334976	10.272894	11.556165	0.888954	125
9145.358514	9.131665	11.558106	0.790066	126
9146.409537	9.673714	11.552633	0.837360	127
9147.423007	9.504058	11.549006	0.822933	128
9148.485950	9.373461	11.524988	0.813316	129
9149.483323	10.496011	11.573838	0.906874	130
9150.557880	10.069862	11.513071	0.874646	131
9151.542898	9.900975	11.550867	0.857163	132
9152.625204	11.136858	11.559816	0.963411	133
9153.610366	9.245485	11.559069	0.799847	134
9154.686930	10.864170	11.554360	0.940266	135
9155.685072	9.015980	11.531907	0.781829	136
9156.750570	10.120374	11.542427	0.876798	137
9157.756931	9.112540	11.537843	0.789796	138
9158.815814	9.393120	11.551689	0.813138	139
9159.829344	8.986039	11.554671	0.777698	140
9160.886331	8.620058	11.554575	0.746030	141
9161.899081	8.930410	11.557834	0.772672	142
9162.953300	8.652963	11.547333	0.749347	143
9163.967094	9.183231	11.556514	0.794637	144
9165.023069	8.550973	11.506959	0.743113	145
9166.032230	9.640207	11.542233	0.835212	146
9167.104549	9.134575	11.557144	0.790383	147
