time (s)	energy (uJ)	charge (mC)	voltage (mV)	crossing#mod 255
8094.543573	5.921489	7.634416	0.775631	134
8094.543573	5.921489	7.634416	0.775631	135
8095.538231	6.683414	7.618857	0.877220	136
8096.611219	6.193004	7.651845	0.809348	137
8097.603985	6.572530	7.653053	0.858812	138
8098.680395	6.321843	7.653036	0.826057	139
8099.668682	6.594927	7.635074	0.863767	140
8100.750882	6.191440	7.654802	0.808831	141
8101.736059	6.345636	7.629987	0.831671	142
8102.818736	6.146983	7.630686	0.805561	143
8103.807474	6.110616	7.648407	0.798940	144
8104.882108	6.382972	7.655428	0.833784	145
8105.874694	6.104892	7.643976	0.798654	146
8106.947126	6.338084	7.647575	0.828770	147
8107.942213	6.204547	7.664603	0.809507	148
8109.015584	6.135592	7.647119	0.802340	149
8110.011798	6.430767	7.632518	0.842548	150
8111.080468	6.179294	7.630884	0.809774	151
8112.085852	6.432453	7.649544	0.840894	152
8113.145972	5.981422	7.623463	0.784607	153
8114.157541	6.457865	7.629425	0.846442	154
8115.209355	5.664074	7.640850	0.741289	155
8116.228330	6.338695	7.627853	0.830993	156
8117.272811	5.781342	7.621778	0.758529	157
8118.299849	6.191381	7.604059	0.814221	158
8119.337959	6.165294	7.628404	0.808202	159
8120.371065	6.330835	7.633334	0.829367	160
8121.401572	6.573930	7.642517	0.860179	161
8122.440850	6.516937	7.637925	0.853234	162
8123.466440	6.692769	7.625718	0.877658	163
8124.519353	6.593536	7.644763	0.862491	164
8125.535180	6.673584	7.637361	0.873808	165
8126.575936	6.438242	7.607967	0.846250	166
8127.603810	6.641695	7.621950	0.871391	167
8128.639070	6.205003	7.629908	0.813247	168
8129.670962	6.621107	7.647652	0.865770	169
8130.702975	5.990736	7.644967	0.783618	170
8131.740663	6.371502	7.643889	0.833542	171
8132.769628	5.845759	7.650630	0.764089	172
8133.810202	6.597100	7.659205	0.861330	173
8134.839753	5.821987	7.630222	0.763017	174
8135.879949	6.348575	7.652360	0.829623	175
8136.906218	5.660820	7.630424	0.741875	176
8137.947409	6.119456	7.652216	0.799697	177
8138.972060	5.678226	7.655451	0.741723	178
8140.013103	6.215950	7.644027	0.813177	179
8141.039017	5.862430	7.651258	0.766205	180
8142.078537	6.354872	7.650834	0.830612	181
8143.108409	5.994808	7.628139	0.785881	182
8144.146028	6.503166	7.621263	0.853292	183
8145.177979	6.128631	7.640990	0.802073	184
8146.209930	6.778928	7.605772	0.891287	185
8147.246469	6.304519	7.631015	0.826170	186
8148.286930	7.011594	7.627381	0.919266	187
8149.314914	6.560199	7.648866	0.857670	188
8150.342631	6.773639	7.644164	0.886119	189
8151.384525	6.500768	7.635463	0.851391	190
8152.410708	6.660601	7.640764	0.871719	191
8153.451914	6.292177	7.650803	0.822421	192
8154.480286	6.613789	7.652037	0.864317	193
8155.515587	6.439822	7.648163	0.842009	194
8156.550438	6.290527	7.626448	0.824831	195
8157.578458	6.598306	7.650960	0.862415	196
